USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.0  0.0  40572 22328 ?        Ss   Jun09   0:05 /usr/lib/systemd/systemd --switched-root --system --deserialize=55 rhgb
tre4sur+   76450  0.0  0.3 2861948 116496 ?      Sl   07:39   0:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:36271 -prefMapHandle 1:286216 -jsInitHandle 2:156120 -parentBuildID 20260527091838 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {359e4066-bfcc-4af4-8a12-9a4affd79138} -parentPid 75990 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 5 tab
tre4sur+   76502  0.1  0.6 2984568 213112 ?      Sl   07:39   0:04 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:45597 -prefMapHandle 1:286216 -jsInitHandle 2:156120 -parentBuildID 20260527091838 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {40b5627f-7e80-4d0b-af88-41330d782b0d} -parentPid 75990 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 6 tab
tre4sur+   76548  0.0  0.1 542228 51412 ?        Sl   07:39   0:00 /usr/lib64/firefox/firefox -contentproc -parentBuildID 20260527091838 -sandboxingKind 0 -prefsHandle 0:50358 -prefMapHandle 1:286216 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {b0514046-faa2-4ee7-b76a-4003ab154e1c} -parentPid 75990 -crashReporter 5 -crashHelper 6 -appDir /usr/lib64/firefox/browser 7 utility
tre4sur+   76593  0.3  0.5 2917748 171036 ?      Sl   07:39   0:12 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:46605 -prefMapHandle 1:286216 -jsInitHandle 2:156120 -parentBuildID 20260527091838 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {7ca848bc-1317-45d4-9510-af6f3b55c046} -parentPid 75990 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 10 tab
tre4sur+   76770  5.3  1.0 3211216 354732 ?      Sl   07:39   2:51 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:46712 -prefMapHandle 1:286216 -jsInitHandle 2:156120 -parentBuildID 20260527091838 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {f4ab2594-24cd-4c4b-aa6d-023f7ec98787} -parentPid 75990 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 11 tab
tre4sur+   76972  0.1  0.6 1810980 200704 ?      Ssl  07:39   0:04 /usr/bin/konsole
root       76979  0.0  0.0      0     0 ?        S    07:39   0:00 [nvidia-drm/timeline-5c6]
root       77053  0.0  0.0      0     0 ?        S    07:39   0:00 [nvidia-drm/timeline-5c7]
root       77110  0.0  0.0  24628 15332 ?        Ss   07:40   0:00 /usr/lib/systemd/systemd --user
root       77112  0.0  0.0  16472  3248 ?        S    07:40   0:00 (sd-pam)
root       77124  0.0  0.0      0     0 ?        S    07:40   0:00 [psimon]
root       77132  0.0  0.0   9200  4448 ?        Ss   07:40   0:00 /usr/bin/dbus-broker-launch --scope user
root       77133  0.0  0.0   5420  3292 ?        S    07:40   0:00 dbus-broker --log 11 --controller 10 --machine-id c8a753379f14450f838443f7b707fc2b --max-bytes 100000000000000 --max-fds 25000000000000 --max-matches 5000000000
root       77548  0.0  0.0      0     0 ?        S    07:48   0:00 [nvidia-drm/timeline-612]
tre4sur+   77557  0.0  0.4 2892620 155720 ?      Sl   07:48   0:01 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:46753 -prefMapHandle 1:286216 -jsInitHandle 2:156120 -parentBuildID 20260527091838 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {63b38a84-822d-4ff5-9349-551090f6ed36} -parentPid 75990 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 16 tab
root       77673  0.0  0.0      0     0 ?        I    07:49   0:00 [kworker/u65:4-btrfs-endio-meta]
root       77695  0.0  0.0      0     0 ?        I    07:49   0:00 [kworker/u65:10-btrfs-endio]
root       77711  0.0  0.0      0     0 ?        I    07:49   0:00 [kworker/u66:9-btrfs-endio-meta]
root       77841  0.0  0.0      0     0 ?        I    07:49   0:00 [kworker/11:0-mm_percpu_wq]
tre4sur+   77857  0.1  0.7 3025432 254400 ?      Sl   07:49   0:04 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:46753 -prefMapHandle 1:286216 -jsInitHandle 2:156120 -parentBuildID 20260527091838 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {2a9c6079-1aff-4a08-a60d-9f5d73168149} -parentPid 75990 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 17 tab
root       78098  0.0  0.0      0     0 ?        I<   07:50   0:00 [kworker/R-ib-comp-wq]
root       78099  0.0  0.0      0     0 ?        I<   07:50   0:00 [kworker/R-ib-comp-unb-wq]
root       78100  0.0  0.0      0     0 ?        I<   07:50   0:00 [kworker/R-ib_mcast]
root       78101  0.0  0.0      0     0 ?        I<   07:50   0:00 [kworker/R-ib_nl_sa_wq]
root       78134  0.0  0.0      0     0 ?        I<   07:51   0:00 [kworker/u67:1-hci0]
tre4sur+   78137  0.0  0.0 233756  6004 pts/5    Ss   07:51   0:00 /bin/bash
root       78416  0.0  0.0      0     0 ?        I    07:55   0:00 [kworker/10:2]
tre4sur+   78500  0.1  0.5 2956692 184552 ?      Sl   07:55   0:02 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:46753 -prefMapHandle 1:286216 -jsInitHandle 2:156120 -parentBuildID 20260527091838 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d9137a0c-0f47-4c2a-9d36-0323bdf49b05} -parentPid 75990 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 19 tab
root       78542  0.0  0.0      0     0 ?        I    07:55   0:00 [kworker/u65:2-events_unbound]
root       78576  0.0  0.0      0     0 ?        I    07:56   0:00 [kworker/8:2]
root       78665  0.0  0.0      0     0 ?        I    07:56   0:00 [kworker/6:2]
root       78666  0.0  0.0      0     0 ?        I    07:56   0:00 [kworker/1:0]
root       78747  0.0  0.0      0     0 ?        I    07:57   0:00 [kworker/u66:1-btrfs-endio-write]
tre4sur+   78758 11.6  1.7 3618072 585280 ?      Sl   07:57   3:58 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:46753 -prefMapHandle 1:286216 -jsInitHandle 2:156120 -parentBuildID 20260527091838 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {dfe25875-412e-4ac4-8c16-3cafb19b322c} -parentPid 75990 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 20 tab
tre4sur+   78814  0.5  0.7 3098508 252872 ?      Sl   07:57   0:10 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:46753 -prefMapHandle 1:286216 -jsInitHandle 2:156120 -parentBuildID 20260527091838 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {e8891872-cc28-489f-ba49-b56f65186a5f} -parentPid 75990 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 21 tab
root       78927  0.0  0.0      0     0 ?        I    07:58   0:00 [kworker/u65:11-btrfs-endio]
tre4sur+   79011  0.0  0.6 2109844 200304 ?      Ssl  07:58   0:01 /usr/bin/dolphin
root       79015  0.0  0.0      0     0 ?        S    07:58   0:00 [nvidia-drm/timeline-6ba]
root       79021  0.0  0.0      0     0 ?        S    07:58   0:00 [nvidia-drm/timeline-6bb]
root       79248  0.0  0.0      0     0 ?        S    07:59   0:00 [nvidia-drm/timeline-6c2]
root       79405  0.0  0.0      0     0 ?        I    08:03   0:00 [kworker/15:1-mm_percpu_wq]
root       79480  0.0  0.0      0     0 ?        I    08:07   0:00 [kworker/u66:6-btrfs-endio]
root       79486  0.0  0.0      0     0 ?        I    08:07   0:00 [kworker/u65:1-btrfs-endio-write]
root       79617  0.0  0.0      0     0 ?        I    08:11   0:00 [kworker/u65:3-events_unbound]
root       79643  0.0  0.0      0     0 ?        I<   08:12   0:00 [kworker/u67:2-hci0]
root       79828  0.0  0.0      0     0 ?        I    08:18   0:00 [kworker/u65:6-btrfs-endio-write]
root       79829  0.0  0.0      0     0 ?        I    08:18   0:00 [kworker/u65:7-btrfs-endio]
root       79831  0.0  0.0      0     0 ?        I    08:18   0:00 [kworker/u65:13-writeback]
root       79852  0.0  0.0      0     0 ?        I    08:19   0:00 [kworker/u66:4-btrfs-endio-meta]
root       80078  0.0  0.0      0     0 ?        I    08:23   0:00 [kworker/5:1]
root       80202  0.0  0.0      0     0 ?        I    08:24   0:00 [kworker/0:1-cgroup_free]
root       80314  0.0  0.0      0     0 ?        I<   08:29   0:00 [kworker/u67:0]
root       80447  0.0  0.0      0     0 ?        I    08:29   0:00 [kworker/u66:0-btrfs-endio-write]
tre4sur+   80535 30.1  1.6 3598144 546932 ?      Sl   08:29   0:49 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:46753 -prefMapHandle 1:286216 -jsInitHandle 2:156120 -parentBuildID 20260527091838 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {a051be23-a12d-45bb-b105-5dd93ea87e79} -parentPid 75990 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 29 tab
tre4sur+   80588  0.0  0.0 247708 11456 ?        S    08:29   0:00 /usr/lib64/speech-dispatcher-modules//sd_espeak-ng /etc/speech-dispatcher/modules/espeak-ng.conf
tre4sur+   80592  0.0  0.0 247792 11420 ?        S    08:29   0:00 /usr/lib64/speech-dispatcher-modules//sd_espeak-ng /etc/speech-dispatcher/modules/
tre4sur+   80593  0.0  0.3 2843400 109404 ?      Sl   08:29   0:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:46753 -prefMapHandle 1:286216 -jsInitHandle 2:156120 -parentBuildID 20260527091838 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {be2f2718-b488-4d82-b7c7-c49decb2cf49} -parentPid 75990 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 30 tab
tre4sur+   80628  0.0  0.0 159472  6468 ?        Sl   08:29   0:00 /usr/lib64/speech-dispatcher-modules//sd_dummy /etc/speech-dispatcher/modules/
tre4sur+   80631  0.1  0.0 340636  6628 ?        Ssl  08:29   0:00 /usr/bin/speech-dispatcher --spawn --communication-method unix_socket --socket-path /run/user/1000/speech-dispatcher/speechd.sock
root       80650  0.0  0.0      0     0 ?        I    08:29   0:00 [kworker/15:2]
tre4sur+   80668  0.0  0.2 2829996 77000 ?       Sl   08:29   0:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:46753 -prefMapHandle 1:286216 -jsInitHandle 2:156120 -parentBuildID 20260527091838 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {7e306656-83a8-488c-ab57-385af96a5214} -parentPid 75990 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 31 tab
tre4sur+   80675  0.0  0.2 2829996 77352 ?       Sl   08:29   0:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:46753 -prefMapHandle 1:286216 -jsInitHandle 2:156120 -parentBuildID 20260527091838 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {06c8a1c4-fc66-41fd-b7dd-da2e9d97a5cc} -parentPid 75990 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 32 tab
root       80739  0.0  0.0      0     0 ?        I    08:29   0:00 [kworker/11:1]
tre4sur+   80744  0.0  0.2 2829996 76636 ?       Sl   08:29   0:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:46753 -prefMapHandle 1:286216 -jsInitHandle 2:156120 -parentBuildID 20260527091838 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {adab7306-245c-42d8-9e1d-63d834a0246d} -parentPid 75990 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 33 tab
root       80780  0.0  0.0      0     0 ?        I    08:29   0:00 [kworker/u66:3-btrfs-endio]
root       80781  0.0  0.0      0     0 ?        I    08:29   0:00 [kworker/u66:5-btrfs-endio]
root       80782  0.0  0.0      0     0 ?        I    08:29   0:00 [kworker/u66:7-events_unbound]
root       80787  0.0  0.0      0     0 ?        I    08:30   0:00 [kworker/u65:0-btrfs-endio]
root       80788  0.0  0.0      0     0 ?        I    08:30   0:00 [kworker/u65:5-btrfs-endio-write]
root       80789  0.0  0.0      0     0 ?        I    08:30   0:00 [kworker/u65:8-btrfs-endio]
tre4sur+   80793  0.0  0.0 268767524 31020 ?     S    08:30   0:00 /usr/libexec/kf6/kioworker /usr/lib64/qt6/plugins/kf6/kio/tags.so tags  local:/run/user/1000/xdg-desktop-portal-kdeOYemgK.86.kioworker.socket
tre4sur+   80806  0.1  0.3 619280 110624 ?       SNl  08:30   0:00 /usr/libexec/kf6/kioworker /usr/lib64/qt6/plugins/kf6/kio/thumbnail.so thumbnail  local:/run/user/1000/xdg-desktop-portal-kdeOKVmea.92.kioworker.socket
tre4sur+   80811  0.1  0.3 619280 110604 ?       SNl  08:30   0:00 /usr/libexec/kf6/kioworker /usr/lib64/qt6/plugins/kf6/kio/thumbnail.so thumbnail  local:/run/user/1000/xdg-desktop-portal-kdekXwyWq.93.kioworker.socket
tre4sur+   80813  0.1  0.3 619280 110620 ?       SNl  08:30   0:00 /usr/libexec/kf6/kioworker /usr/lib64/qt6/plugins/kf6/kio/thumbnail.so thumbnail  local:/run/user/1000/xdg-desktop-portal-kdeuOpucv.94.kioworker.socket
tre4sur+   80816  0.1  0.3 619280 110628 ?       SNl  08:30   0:00 /usr/libexec/kf6/kioworker /usr/lib64/qt6/plugins/kf6/kio/thumbnail.so thumbnail  local:/run/user/1000/xdg-desktop-portal-kdeoBKAit.95.kioworker.socket
tre4sur+   80818  0.1  0.3 619280 110808 ?       SNl  08:30   0:00 /usr/libexec/kf6/kioworker /usr/lib64/qt6/plugins/kf6/kio/thumbnail.so thumbnail  local:/run/user/1000/xdg-desktop-portal-kdebUXBag.96.kioworker.socket
root       80857  0.0  0.0  15888  6792 ?        S    08:30   0:00 systemd-userwork: waiting...
root       80858  0.0  0.0  15888  6708 ?        S    08:30   0:00 systemd-userwork: waiting...
root       80859  0.0  0.0  15748  6704 ?        S    08:30   0:00 systemd-userwork: waiting...
tre4sur+   80914  0.3  0.0   4144  3296 pts/5    S+   08:32   0:00 bootimage runner target/x86_64-palladiumos/debug/palladiumos
tre4sur+   80980 35.8  0.4 4008432 147136 pts/5  Sl+  08:32   0:03 qemu-system-x86_64 -drive format=raw,file=target/x86_64-palladiumos/debug/bootimage-palladiumos.bin
tre4sur+   80999  0.0  0.0   3820  2352 pts/5    S+   08:32   0:00 bwrap --unshare-all --die-with-parent --chdir / --ro-bind /usr /usr --dev /dev --ro-bind-try /etc/ld.so.cache /etc/ld.so.cache --ro-bind-try /nix/store /nix/store --tmpfs /tmp-home --tmpfs /tmp-run --clearenv --setenv HOME /tmp-home --setenv XDG_RUNTIME_DIR /tmp-run --setenv XDG_RUNTIME_DIR /run/user/1000 --symlink /usr/lib /lib --symlink /usr/lib64 /lib64 --ro-bind-try /etc/fonts/conf.d /etc/fonts/conf.d --ro-bind-try /etc/fonts/fonts.conf /etc/fonts/fonts.conf --ro-bind-try /home/tre4surehunter9/.cache/fontconfig /home/tre4surehunter9/.cache/fontconfig --ro-bind-try /usr/lib/fontconfig/cache /usr/lib/fontconfig/cache --bind-try /home/tre4surehunter9/.cache/glycin/usr/libexec/glycin-loaders/2+/glycin-svg /home/tre4surehunter9/.cache/glycin/usr/libexec/glycin-loaders/2+/glycin-svg --setenv XDG_CACHE_HOME /home/tre4surehunter9/.cache/glycin/usr/libexec/glycin-loaders/2+/glycin-svg --seccomp 30 /usr/libexec/glycin-loaders/2+/glycin-svg --dbus-fd 29
tre4sur+   81000  0.0  0.0   3820  1492 pts/5    S+   08:32   0:00 bwrap --unshare-all --die-with-parent --chdir / --ro-bind /usr /usr --dev /dev --ro-bind-try /etc/ld.so.cache /etc/ld.so.cache --ro-bind-try /nix/store /nix/store --tmpfs /tmp-home --tmpfs /tmp-run --clearenv --setenv HOME /tmp-home --setenv XDG_RUNTIME_DIR /tmp-run --setenv XDG_RUNTIME_DIR /run/user/1000 --symlink /usr/lib /lib --symlink /usr/lib64 /lib64 --ro-bind-try /etc/fonts/conf.d /etc/fonts/conf.d --ro-bind-try /etc/fonts/fonts.conf /etc/fonts/fonts.conf --ro-bind-try /home/tre4surehunter9/.cache/fontconfig /home/tre4surehunter9/.cache/fontconfig --ro-bind-try /usr/lib/fontconfig/cache /usr/lib/fontconfig/cache --bind-try /home/tre4surehunter9/.cache/glycin/usr/libexec/glycin-loaders/2+/glycin-svg /home/tre4surehunter9/.cache/glycin/usr/libexec/glycin-loaders/2+/glycin-svg --setenv XDG_CACHE_HOME /home/tre4surehunter9/.cache/glycin/usr/libexec/glycin-loaders/2+/glycin-svg --seccomp 30 /usr/libexec/glycin-loaders/2+/glycin-svg --dbus-fd 29
tre4sur+   81001  0.1  0.0 303612 17516 pts/5    Sl+  08:32   0:00 /usr/libexec/glycin-loaders/2+/glycin-svg --dbus-fd 29
tre4sur+   81042  0.1  0.0 268767524 30932 ?     S    08:32   0:00 /usr/libexec/kf6/kioworker /usr/lib64/qt6/plugins/kf6/kio/tags.so tags  local:/run/user/1000/kded6ympZPr.17.kioworker.socket
tre4sur+   81045  0.1  0.0 268767524 30920 ?     S    08:32   0:00 /usr/libexec/kf6/kioworker /usr/lib64/qt6/plugins/kf6/kio/tags.so tags  local:/run/user/1000/plasmashelllokECC.98.kioworker.socket
tre4sur+   81047  0.1  0.0 268767524 30868 ?     S    08:32   0:00 /usr/libexec/kf6/kioworker /usr/lib64/qt6/plugins/kf6/kio/tags.so tags  local:/run/user/1000/kdeconnect.daemonALinaW.15.kioworker.socket
tre4sur+   81048  0.2  0.0 268767524 30968 ?     S    08:32   0:00 /usr/libexec/kf6/kioworker /usr/lib64/qt6/plugins/kf6/kio/tags.so tags  local:/run/user/1000/plasmashellVdsmko.99.kioworker.socket
tre4sur+   81049  0.1  0.0 268767524 30524 ?     S    08:32   0:00 /usr/libexec/kf6/kioworker /usr/lib64/qt6/plugins/kf6/kio/tags.so tags  local:/run/user/1000/dolphinOFgbRs.33.kioworker.socket
root       81153  0.0  0.0      0     0 ?        S    08:32   0:00 [nvidia-drm/timeline-809]
tre4sur+   81161  0.6  0.0 233624  5928 pts/1    Ss   08:32   0:00 /bin/bash
tre4sur+   81193  0.0  0.0 235148  5140 pts/1    R+   08:32   0:00 ps aux
